## Torsion are defined with the following atomIDs:
# dihed1: ai= 6428 aj= 6429 ak= 6430 al= 12551
# dihed2: ai= 6410 aj= 6409 ak= 6408 al= 6407
# dihed3: ai= 6427 aj= 6411 ak= 6412 al= 6413
# dihed4: ai= 6412 aj= 6413 ak= 6414 al= 6416
# dihed5: ai= 6413 aj= 6414 ak= 6416 al= 6417
# dihed6: ai= 6414 aj= 6416 ak= 6417 al= 6418
# dihed7: ai= 6416 aj= 6417 ak= 6418 al= 6419
# dihed8: ai= 6417 aj= 6418 ak= 6419 al= 12543
# dihed9: ai= 6419 aj= 6418 ak= 6420 al= 6421
# dihed10: ai= 6422 aj= 6423 ak= 6424 al= 12546
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10
546  -33.928  -86.244  -30.374 -177.225  170.294  -54.613  -49.382   91.926   41.525    9.554
547  -28.602 -102.317  -13.171  157.755  178.959  -73.135  -49.747   81.126   66.912  153.460
548   -6.612  -89.274  -22.900  167.786  176.274  -63.630  -46.320   83.056   55.444   13.416
549   -2.225  -84.861  -30.773 -171.745 -179.874  -59.341  -52.840   76.068   32.773    4.146
550   -9.358  -93.163  -24.012 -174.605 -173.402  -73.641  -46.520   86.356   18.157   -6.067
551   -3.821  -84.607  -22.439  177.574  176.441  -52.190  -52.738   73.846   35.329   -0.511
552  -12.123  -87.383  -24.529  178.183 -171.045  -82.854  -44.421   78.149   35.823   13.709
553  -21.807  -78.873  -19.071 -179.988  178.165  -70.569  -48.264   71.132   41.926   17.654
554   14.115  -91.205  -17.696 -175.516 -170.995  -96.161  -45.826   94.078 -141.433   10.594
555  -17.265  -85.919  -46.118 -163.327 -172.152  -68.407  -59.248   70.077 -135.586 -155.720
556  -18.668  -96.148  -22.781 -164.035 -171.128  -82.843  -53.194   67.974 -139.818  138.322
557  -14.989  -93.329  -34.015 -160.716  178.225  -83.964  -46.177   96.722 -146.373 -176.258
558   -3.660  -91.347  -15.967  175.302 -167.836  -68.716  -49.243   81.251 -135.792  153.097
559  -25.617 -107.083  -45.390 -175.215  176.605  -57.962  -49.120   95.521 -137.700 -169.449
560  -30.176  -85.033  -17.504  175.469  168.747  -52.463  -49.766   95.355 -132.384  175.062
561  -17.620 -107.256  -41.126 -160.503 -168.949  -70.719  -50.683   93.622 -124.081  178.729
562  -30.281 -115.324  -31.622 -160.323 -168.610  -86.011  -50.453   60.294 -119.366 -154.109
563  -11.701  -86.770  -21.502 -174.995  171.531  -61.984  -53.731   94.364 -140.226  168.551
564   -9.279 -108.894  -10.215  165.299 -171.143  -78.883  -54.925   94.980 -125.214  148.814
565  -17.045 -111.163  -30.035 -178.695 -172.846  -58.551  -50.666   62.709 -164.317   28.883
566   -9.537  -91.794  -21.305  179.741 -172.854  -71.117  -46.625   56.779 -129.557  149.666
567   -2.532  -63.226  -40.305  178.977  172.167  -61.689  -55.126   94.487 -132.169 -166.861
568  -17.907  -96.807  -25.754 -169.300  174.071  -78.818  -43.092  105.090 -123.309  -17.543
569   -5.353  -82.351  -45.001 -166.021 -170.919  -78.814  -35.760   88.229 -153.032   -6.942
570  -27.963  -96.825   -8.510  162.779 -175.257  -77.601  -43.646  102.632 -171.963   39.381
571  -18.259  -97.331  -28.782 -174.289 -173.731  -74.876  -49.344   96.561 -131.438   14.221
572   -4.353  -88.409   -3.503 -178.761  175.457  -80.871  -52.933   67.741 -126.543    6.771
573  -27.226  -99.281  -23.914 -169.699 -169.504 -111.340  -64.109  142.397  -79.239   24.359
574    0.491 -106.412  -22.674 -175.539 -176.186  -73.498  -43.756   71.248 -150.409  -31.025
575    5.843  -71.984  -16.047  173.920 -174.497  -98.355  -36.951   87.895 -128.336   -7.625
576  -23.385  -86.678  -34.439 -161.295 -163.866  -81.705  -50.970   50.106 -126.183   12.766
577  -28.039  -94.530  -31.554  176.601  177.544  -65.211  -83.675  162.128  -62.502    3.411
578  -20.064  -82.367  -27.399  174.078 -171.899  -75.542  -34.883   97.384 -160.156  -30.240
579   -7.877 -104.971  -27.954 -166.603 -172.485  -79.919  -48.998   74.035 -154.318    9.973
580    8.530  -74.218   10.095  171.900 -178.994  -90.049  -57.433   63.259 -126.139 -141.104
581   -5.169 -107.174  -28.940 -177.675  172.805  -52.910  -47.050   95.784 -143.671  -20.400
582  -22.566 -121.435  -18.117 -175.675 -176.996  -94.764  -48.680 -177.193 -104.252   -2.704
583  -22.976 -105.640   13.459  151.396 -171.664  -81.285  -43.334   29.751 -132.175   -3.687
584    4.781 -101.490  -34.029  179.827  179.294  -57.909  -55.617   95.750   56.934   21.848
585    0.261 -102.923  -11.288  165.512 -176.544  -81.929  -51.166   98.871   47.340    2.976
586    2.212  -68.630   -2.668  176.975 -173.260  -84.514  -38.886   46.068  -16.401  -11.617
587    0.933  -69.343  -26.198 -178.902  173.882  -73.662  -29.576   94.264   25.443   -8.870
588   10.790 -114.761  -26.651  171.898  174.638  -66.625  -56.332   98.153   23.230   10.392
589  -15.341 -125.739  -26.173 -178.723 -170.466  -78.138  -51.127   75.445   54.990 -168.678
590   -8.435 -106.306  -22.210  163.703 -178.409  -76.055  -46.940   88.336   39.614  178.822
591    6.605  -87.063  -18.987  160.436 -177.463  -64.420  -43.110   80.338   39.479  166.700
592   -9.669  -85.446  -24.631  176.814  178.070  -63.554  -65.787  111.169  -34.858 -175.505
593   -0.871  -91.580  -12.896 -171.300 -178.869  -80.159  -44.585   75.486 -116.004  166.731
594   -3.961 -115.386  -27.088 -168.250 -177.810  -71.248  -52.221   55.306 -134.116 -167.815
595  -20.359  -92.802  -28.551 -156.034 -178.872  -78.982  -51.934   70.771 -111.506  175.765
596  -11.197  -90.530  -29.124 -169.538 -172.264  -93.006  -48.086   90.537 -111.298  171.023
597    4.620  -97.693  169.655  145.610 -167.846  -95.766  -55.710  -21.473  171.017  164.760
598    2.256 -113.113  169.872 -179.505  179.319  -76.125  -47.395  145.754   48.965    9.819
599  -17.305 -111.932  146.018 -159.832 -167.739  -75.516  -37.852  126.613  120.278 -172.662
600   17.303 -108.862  146.958  170.716  160.741  -47.891  -45.597 -177.392  139.044  171.925
601  -14.860 -109.738 -163.003  150.449 -166.659  -83.126  -51.220  132.637   -7.461 -168.207
602   -4.886  -83.709 -134.857   50.142  168.479 -100.935  -57.327   76.321  118.015 -152.673
603  -11.479  -87.496  176.433  151.733  173.313 -168.275  -57.793   62.559  114.269  169.078
604   15.279  -98.724  150.108  173.238 -173.415 -178.714  -53.052   64.183  135.974   15.381
605   -4.324  -95.526 -169.337  135.577 -174.457 -161.644  -59.525   71.776  114.289    6.397
606   -6.044 -116.959  176.628  171.283  168.793  169.340  -31.866   23.375  125.451  -17.873
607  -18.650 -111.243  170.651  176.729 -176.220  169.542  -57.196   54.886  134.609   -2.384
608    5.077 -103.836  154.916 -177.443 -172.372  179.960  -58.598   49.091  122.841   -6.730
609  -11.182  -93.586  148.878  165.868 -176.119 -156.480  -55.399   91.850  128.647   16.093
610  -31.054  -96.044  158.587 -179.593 -178.407 -171.928  -56.564   62.459  111.781   16.091
611   -3.405 -127.735  172.084  163.792  175.821 -176.932  -56.872   55.719  108.882    7.127
612  -15.604  -93.365  173.114  158.458 -177.517  -65.349  -52.144  168.804   33.804   14.364
613   -5.138 -104.343  160.566  169.319  176.627  -74.629  -56.116  166.948  -29.800    5.671
614  -16.112  -96.034 -168.457  166.896  176.595  -97.028  -62.667  125.546  -79.871   -7.567
615   -5.545  -98.061  177.286  177.706  176.443  -96.656  -48.471 -174.139  -39.696   -8.175
616  -13.110 -107.567  150.710  176.764 -177.615  -73.694  -49.129  168.114   12.134    1.849
617    0.648 -100.004  157.307  174.123 -176.775  -74.195  -52.772 -176.207  -31.574  -23.996
618  -10.277  -89.203  147.192 -179.578  174.367  -77.595  -69.893 -164.959  -42.198   -9.289
619   16.784 -106.755  144.707  178.374  174.164  -72.606  -58.980 -167.306 -105.961  -13.685
620  -13.619  -87.156 -151.493  152.776  173.005  -79.078  -38.644 -179.776  -15.189  172.661
621  -10.816  -81.098  158.903  164.246 -174.599  -82.458  -53.793  157.412  130.825 -158.969
622   -2.429  -99.510  153.247  177.739  178.125  -77.498  -49.917  164.241  140.127  143.422
623    3.947 -109.625 -177.260  140.167 -177.048  -93.716  -59.220  -35.806 -101.768   -9.740
624    7.054 -109.980  164.997 -178.357  179.694  -90.692  -56.595  172.498  -30.749  -17.359
625   -7.129  -99.040  173.153  169.847  176.960  -96.943  -61.887  174.933  -92.721  -15.818
626   22.295  -97.183  133.005  172.565  172.436  -86.058  -52.099  169.170  -20.885    0.491
627    3.651 -126.960  171.260  152.730  179.342  -83.987  -65.487  167.677  -47.195   20.437
628   -7.709  -96.549  143.700 -174.151 -179.579 -173.624  -55.343   64.393  -59.046   35.919
629   -2.646 -116.274  144.456  171.900  175.553 -136.282  -62.868   61.981  -86.671  166.499
630   13.367 -103.002  178.236 -179.887 -172.679  142.355  -50.760   39.158  -34.712  178.559
631   -8.470 -115.066  146.903  171.560  176.282 -128.587  -48.807   32.693  -71.983   19.056
632  -21.975 -103.793 -169.119  171.184  177.967  176.726  -50.164   60.068  -62.356   34.401
633    3.563 -105.389  151.893 -168.053 -173.093  165.138  -45.046   50.111  -55.726   34.541
634   11.652  -98.255  168.066  155.958  174.689 -149.966  -51.516   48.733  -68.014   13.389
635  -28.136 -103.633  -13.623  -13.549  170.754 -163.742  -44.261   51.410  -65.700 -177.977
636   -7.215 -103.847  -29.517   19.208 -172.894 -173.928  -64.379   89.494  -54.489  171.113
637  -22.574  -94.565  -10.375  -32.964 -172.621 -153.270  -55.191   61.609  -70.892   28.873
638  -16.095  -77.610  -15.800   29.082  159.556  161.906  -44.449   33.822  -44.226  -19.425
639   -9.429 -113.884  -51.334   16.502  176.140 -151.824  -57.596   52.723  -89.429   15.319
640  -16.446 -113.410 -138.644  135.218 -167.603  162.815  -55.871   70.693  -60.253    7.684
641  -17.021 -107.993  152.988 -179.699  178.500 -176.869  -54.506   40.680  -78.640   23.213
642  -17.440  -85.927  174.835  167.602  177.707  176.427  -54.503   45.499  -88.473   20.942
643  -19.730 -120.161 -179.310  169.991  178.778  171.599  -35.719   23.230  -63.800  171.430
644    3.605 -105.780  155.196  176.728 -169.974  -75.744  -56.810  148.892 -172.796 -163.438
645  -20.628  -89.100  172.701  164.283  173.981 -161.717  -60.925   70.166  -53.524   16.848
646   33.746 -122.613  171.266  160.181 -176.730  179.997  -46.647   43.515  -71.997  164.295
647    1.340  -92.839  135.201  172.648  178.666 -148.901  -48.233   71.378  -56.893 -153.151
648   -5.434  -96.084  150.798  164.674  166.341 -155.918  -54.202   62.206  -44.719 -169.910
649   -3.859 -106.435  156.992  173.941 -172.757 -166.581  -63.694   56.398  -46.435 -161.436
650    5.568  -96.007  154.438 -177.092  161.620  170.983  -37.861   42.759  -49.592  155.685
651   -8.750  -89.324  135.010 -174.141 -175.355 -159.876  -51.923   53.802  -76.055  -16.084
652   -5.161 -110.730  160.371  164.213  171.765 -143.925  -43.364   44.567  -81.685  -12.935
653   -5.013 -117.733 -174.651  159.381  173.767 -179.508  -59.105   56.994  -66.678    3.114
654   -4.088 -105.316  156.440  168.249 -176.521 -159.602  -62.022   47.897  -53.095   13.189
655  -31.816 -103.392  178.883  176.557  178.814 -153.620  -73.477   66.808  -50.938  -27.795
656  -30.581 -104.186  162.298 -175.247 -174.185 -174.720  -58.228   58.997  -42.947    0.106
657  -12.046  -99.482  138.928 -173.469  165.156 -179.650  -27.964   45.262  -51.130   -3.054
658    4.369  -90.464  170.156  152.424  167.055 -175.412  -44.881   45.888  -60.714  173.458
659    7.820  -84.376  159.263  171.281 -171.086 -167.490  -59.476   52.300  -84.158 -151.578
660  -18.270  -84.623  152.313  165.135 -172.073 -159.291  -52.113   38.615  -36.950 -158.102
661    1.916  -99.571  154.658  169.070 -177.320 -157.114  -54.357   51.863  -71.526 -160.621
662  -14.305  -91.982  160.479 -163.344  178.135  172.147  -53.607   58.695  -53.208 -163.439
663   12.087  -97.740  157.479  177.442 -178.073 -154.345  -62.496   62.003  -54.934 -176.896
664   -5.837 -112.272  167.589 -174.656 -179.246  159.883  -42.805   33.923  -26.053   22.474
665   -1.326 -109.819  130.142 -161.522  168.464 -158.130  -53.353   48.052  -69.944   13.266
666   -5.628  -99.919  163.362 -174.532  165.514 -171.494  -42.908   79.775  -51.164  -11.757
667   -0.084  -69.415  155.528 -177.403  174.084 -149.339  -54.753   49.798  -84.542  -11.328
668  -29.758 -114.292  162.723  174.948  177.170 -168.425  -60.815   58.766  -54.627  177.771
669  -10.352 -102.612  152.906  170.630  173.842 -169.849  -56.912   61.771  -53.046  -10.297
670    5.975 -115.853  153.962  171.429 -175.035 -161.047  -61.481   83.062  -68.683   -1.703
671  -16.081  -98.155 -177.172  148.492  173.396 -147.586  -43.985   50.409  -59.301   -3.938
672  -19.365  -95.304  167.898  163.290 -170.126  176.231  -51.906   54.401  -40.138   10.009
673  -11.735  -91.283  178.922  145.561  178.418 -153.008  -54.128   49.249  -82.264   13.096
674    7.304 -108.665  153.658  158.164 -175.921 -154.063  -51.526   54.920  -54.215   -5.885
675    1.634 -106.253  150.890 -167.758 -177.108 -174.425  -52.331   32.123  -47.242  -13.643
676  -30.633  -99.843  167.196  167.300  172.502 -161.587  -43.274   16.461  -70.234  171.319
677  -21.785 -117.480 -178.739  151.085  170.320 -162.566  -55.026   48.930  -59.196  177.752
678  -19.376 -114.613 -161.600  159.535  176.829  153.219  -45.441   34.222  -43.636  178.687
679  -37.029  -79.744  177.960  167.881 -177.756 -163.441  -64.242   40.382  -57.467  159.290
680    2.430  -68.568  153.429  159.630  179.912 -164.307  -48.606   59.479  -60.066  175.122
681   -5.599  -92.225  169.705  147.294 -167.670 -154.527  -59.031   49.318  -50.871 -164.791
682   12.620  -98.782  147.293  177.289 -179.131  176.820  -53.593   63.152  -59.764  168.658
683    2.876 -112.297  162.898  168.709 -176.931 -169.035  -47.052   48.134  -72.970   -1.600
684   -9.039 -117.362  -41.003   31.207  176.355 -170.048  -61.826   66.777  -55.990  179.532
685  -12.742 -109.300  -36.653   21.800 -176.702  176.196  -61.049   27.921  -47.629  158.053
686  -28.177 -100.843    6.647  -47.842 -174.892 -156.418  -51.884   55.575  -64.586 -170.664
687  -11.318  -96.469  154.455  171.495 -172.973  176.304  -48.732   59.284  -41.250 -175.494
688    0.275 -116.681  141.129 -170.021  177.982 -172.706  -67.170   71.166  -52.153 -170.029
689  -22.474 -120.950  165.687  154.421  175.181 -151.476  -56.114   32.524  -64.008 -169.739
690   -2.549 -104.056 -162.979  170.654 -172.799  157.226  -52.387   47.681  -50.645 -154.495
691  -27.120  -96.377 -154.348  153.245  177.020 -162.670  -56.850   63.081  -56.239 -175.543
692    3.410  -86.239  156.064  165.243  176.004 -173.517  -65.116   61.814  -79.745 -175.852
693    8.545  -92.344  161.075 -168.488  179.646  149.961  -55.121   54.006  -56.617   35.217
694   -4.668  -87.948  157.184  170.842 -166.530 -159.638  -64.152   48.575  -55.646  -13.677
695  -19.476 -116.164 -147.050   71.493  171.030  -99.665  -68.251   49.288  -79.690  -18.950
696    0.117 -109.019 -173.905  155.224 -163.217  164.254  -54.325   60.968  134.097  -16.396
697  -14.177 -105.720  165.920 -179.212 -176.770 -177.989  -63.801   64.510  121.877  160.428
698  -15.567  -70.731  155.208 -179.299 -174.070  178.292  -48.927   42.500  112.296  -11.496
699   34.768  -95.857  159.944  146.047  178.644 -174.213  -48.876   50.367  106.589   26.605
700  -16.452  -95.475    3.480  -37.373 -176.091 -170.340  -57.195   65.700  116.050   -4.115
701  -29.909 -110.287  -22.563  -48.337  178.531  -76.934  -63.112   12.975   98.283  -13.758
702   13.040 -100.066  -16.702  -17.724 -168.560  170.172  -49.201  130.588  123.197    1.105
703  -14.847 -114.362   -5.464  -10.803  166.792 -175.221  -41.451   73.410  134.694  -18.691
704  -18.345 -112.536  -47.545  -12.814  178.655 -111.780  -62.059   34.188   86.072    7.703
705  -19.883 -101.301  -10.230   19.789  176.027 -178.284  -44.119   51.038   81.886  -16.311
706  -30.100 -114.629  -16.932  -43.051  178.655  -80.169  -45.649   24.896   48.853   17.481
707  -18.386 -104.261  -10.266    7.399  179.554 -100.042  -49.988  154.619  -15.031    6.998
708  -26.984  -79.157  -43.704   44.090  165.737  -67.522  -61.525  136.643  166.953   -9.326
709   -6.382 -111.090  -34.715   26.094  170.828  -99.122  -57.703  164.118   70.815  -47.913
710  -15.225 -121.690  -31.335   39.633 -179.958  -73.109  -60.034   85.078  -26.939   20.740
711    5.225  -91.313   24.795  -45.150 -178.265  -55.306  -58.794  138.069  -43.634    7.598
712  -12.271  -93.684   -6.602   11.543  175.308  -75.939  -65.150   83.003  -55.161  165.751
713   -0.253 -123.515  -21.746   35.242  179.296  -60.300  -42.255   10.337  152.953   23.941
714  -23.873 -112.786  -14.688   25.375  165.598 -101.269  -57.426  174.465  128.890   39.904
715   -7.758  -98.170  -23.666   15.886 -179.796  -86.629  -48.484  174.109  -39.566  -20.555
716  -33.526  -95.138   20.377   -7.489  171.671 -102.501  -46.243 -177.673  -23.769   -0.876
717   -4.191  -93.998   -1.828  -21.419 -171.195  -62.242  -43.582  144.324  169.697   26.273
718   13.640 -107.580  -24.402  -34.177 -173.525  -65.062  -54.771  155.388  133.778   12.820
719   -6.896 -104.300    2.403  -17.687  175.975 -152.996  -70.440   76.862  -65.053    2.832
720   -9.998 -102.106  -51.091  -26.991  170.992 -111.253  -59.829   71.154  -61.545   12.974
721  -13.541 -106.862  -27.726   -4.585 -176.779 -157.584  -61.410   63.429  -50.094   -2.942
722  -24.980  -89.146   -2.425  -35.369 -176.060 -173.571  -38.036   67.597  -43.906    3.266
723   -5.082  -84.723   -3.205  -65.983  178.928 -123.137  -48.625   88.990  -63.731 -175.718
724  -26.824 -119.083  -39.230   32.560 -168.288 -173.694  -70.653   53.212  -76.124 -175.604
725   -1.831 -101.201  -21.530   -4.950  174.392 -151.187  -46.304   88.156  -63.585  167.672
726  -39.477 -102.238  -14.095  -37.451 -174.336 -122.827  -61.705   56.788  -51.896 -169.337
727  -14.204  -97.188  160.885 -172.454 -174.015  170.997  -49.560   51.339  -67.509 -167.069
728   14.659  -76.958  146.984  169.397 -170.715 -168.585  -54.091   58.681  -75.000 -167.497
729    4.534 -104.924  163.267  174.749  176.747 -178.973  -58.538   74.800  -70.484    4.723
730   -3.365  -96.780  176.481  166.777 -169.340  173.678  -52.605   63.344  -71.241   -5.211
731   -7.665 -115.899  147.786  176.815 -175.441 -159.040  -66.162   38.421  -59.411   -0.680
732  -11.051  -89.642  160.393  160.759  167.066 -168.289  -57.567   64.761  -64.272  172.572
733  -26.034  -93.886  178.555  166.027  176.963 -148.072  -46.554   32.527 -100.538    5.913
734   -0.893  -98.427  -47.581  -39.603  178.232 -109.476  -51.735   83.099  -67.069 -168.066
735  -28.280 -119.532  -42.928   36.786  170.113 -165.897  -56.995   59.354  -59.330  178.963
736   13.538  -91.888    1.893  -26.789 -163.922 -168.226  -62.862   78.665  -69.233  153.511
737  -15.055  -88.737   -4.763  -28.172  176.521 -156.382  -47.418   55.127  -53.624  176.623
738   13.622  -99.170  138.077  166.203 -176.294 -135.161  -56.492   23.130  -74.103  177.020
739  -19.951 -134.183  165.695  177.108 -176.652 -172.319  -48.396   59.304  -79.282 -166.870
740   -9.695  -99.293  166.423  161.976 -178.954  -72.955  -56.441  159.533  160.240 -174.396
741  -15.591 -116.849  176.525  134.221  176.332 -151.805  -58.941   75.398  -67.199 -125.701
742   -2.760  -97.560  -49.473   27.160  177.407  177.304  -58.816   47.728  -44.531  173.775
743  -17.974  -98.668  -26.791   32.015 -171.216  175.613  -63.550   32.553  -99.937 -173.839
744  -11.323 -102.602  -40.803   46.988 -171.142  168.589  -66.100   55.611  -72.002 -168.672
745   28.607  -98.870    2.201  -39.370 -178.492 -134.080  -57.999   61.398  -84.964  164.539
746   -7.169 -109.234  -48.748  -23.846  175.586 -107.430  -51.841   72.580  -74.773 -157.677
747  -21.761  -87.016  -16.155  -42.588 -169.954 -124.860  -65.130   44.061  -79.679  173.614
748  -28.452  -97.541  -51.340    7.274  178.193 -135.448  -72.458   50.268  -71.244 -171.376
749    1.323  -75.522  -58.066    9.523 -175.909 -156.546  -54.001   43.549  -77.068 -145.696
750    5.344 -104.533  -34.714  -30.008 -177.963 -122.527  -57.255   35.563  -82.961 -168.579
751    2.969  -91.750   -3.508  -19.867 -175.224 -150.791  -66.433   39.127  -77.813 -159.064
752   -8.796  -78.991  -20.754  -50.232  170.731 -106.191  -52.750   72.888  -59.110 -163.657
753   -5.440  -97.068  -40.220   13.619  172.491 -163.445  -46.173   43.438  -83.784  170.735
754  -27.907 -102.856 -129.636   60.516  169.889 -107.550  -52.076   48.520  -87.813  176.720
755    9.419  -95.752  167.788  174.966  179.204  -85.474  -55.201  172.604  133.645 -165.265
756  -21.497 -101.490 -178.070  171.990  172.736  -66.266  -45.584 -170.782  144.933 -173.480
757   10.488 -112.600  164.804 -163.072 -177.162 -121.210  -42.999 -171.235  117.461  157.276
758  -13.113 -104.035  158.452  164.774  178.452  -66.800  -71.672  176.938  133.362 -159.703
759  -12.760 -100.079 -176.427  158.599  168.855  -74.394  -66.803 -168.390  154.255   17.720
760   -9.225  -99.453  175.536  151.121  179.101  -79.566  -64.706  176.285  -40.242 -175.815
761    1.468  -95.374  168.986  175.254 -174.144 -106.846  -49.903  162.749    3.280  153.199
762  -11.224 -105.713  165.200 -171.199  175.273  -70.990  -53.420  175.589  -47.418  -15.330
763   -6.659  -88.916  150.032  171.527  167.948  -64.934  -49.959  177.679  -23.719  -15.074
764    5.827 -124.112  175.811  168.996 -177.252 -107.028  -59.713 -175.455  -19.319 -136.874
765   -2.008 -105.961 -177.421  166.186  179.404  -65.137  -48.598  142.545  -46.316   11.743
766   16.820  -94.577  131.598 -168.881 -178.950  -69.127  -47.130  161.025  -18.306   15.891
767   19.229  -95.753  152.241  164.772  179.441  -75.403  -60.268  171.300  -19.669   24.832
768   20.228 -104.074  148.147  175.229  168.840  -79.851  -43.067 -170.583   -8.997  160.127
769   -6.276 -108.585  150.314  177.793  165.591  -65.922  -57.042 -170.730  -74.408    7.743
770  -19.036 -108.941  139.520 -167.501  174.278  -88.519  -67.691  165.364  -85.187 -172.778
771    0.604 -102.928  168.829  168.761  161.112  -73.225  -65.419 -169.422  -58.697 -154.630
772    2.335 -109.783  134.853 -169.901  179.781  -78.467  -65.663  163.874  -58.772   10.290
773  -33.282 -110.018  142.961 -177.465 -175.711  -74.720  -58.253  171.973  -14.595 -136.265
774    1.457 -102.036  166.537 -175.211  169.258  -95.045  -63.806  156.018  -43.562  164.108
775   16.691  -97.420  155.885  171.175 -177.148  -75.712  -48.728 -166.072  -72.726  153.671
776    1.126  -94.165  154.910  149.681 -178.185  -59.530  -39.923  163.463    9.693 -172.483
777   -3.402  -97.769  160.007  162.059  179.879 -161.048  -57.081   63.908  114.254  170.747
778    4.950 -109.131  169.572  152.543  155.256 -166.848  -42.898   45.714  115.788 -170.499
779  -26.741 -103.039 -152.099  150.607  179.380  179.261  -61.944   41.232  115.763 -167.976
780    1.665  -97.278  160.152  171.542  175.181 -173.836  -60.479   71.120  118.447 -162.576
781  -15.972 -100.554  151.705  176.934  179.880 -153.350  -61.074   58.216  130.662   -9.311
782    2.201 -108.155  170.636  148.282  174.220 -152.633  -60.957   52.242  136.014  -18.429
783  -10.483  -96.884  167.168  174.364 -179.741  175.459  -47.993   44.442  114.074 -178.107
784    7.114 -104.961  167.211  154.140 -170.488 -172.841  -56.602   51.266  125.983 -176.592
785  -31.618 -104.213  153.321  174.348 -171.447 -152.361  -58.962   35.265  111.074 -169.596
786  -11.026 -104.892  164.962  168.165 -178.792  179.644  -69.780   60.451  142.447 -132.284
787   21.416  -87.213  175.860  159.304 -174.548  170.570  -57.211   63.764  122.412   -4.468
788  -24.073  -82.669  177.764  163.348  172.753  179.686  -61.564   29.571  129.899   17.202
789  -24.460  -92.693  165.287  172.538 -179.874 -164.670  -50.900   17.543   68.853   20.423
790    0.682 -125.490  178.864  171.418 -169.546  166.627  -68.679   51.640  104.845    9.428
791  -10.791 -105.580  165.057  173.599 -179.122  169.876  -38.152   48.850  122.968  -17.377
792  -14.562  -99.386  159.447 -171.889  170.390  100.420  -57.661   28.613  169.728   40.591
793  -12.829 -108.988  147.657  161.823 -174.046 -129.754  -64.037   63.094   99.300 -142.594
794    8.915  -86.464 -128.272   81.656  179.128 -160.225  -49.283   57.242  135.055  170.031
795   -4.436  -97.312  131.342 -175.503  168.523 -148.223  -63.008   82.946  119.542  161.548
796  -13.116 -114.745  149.304 -162.346 -177.238 -156.629  -49.460   52.813  105.880    1.732
797   29.534  -90.146  126.429 -156.266  172.001 -162.015  -56.563   53.840  139.905    9.709
798  -10.214  -85.633  146.929 -178.749  173.841 -168.713  -56.174   29.243  131.964  151.927
799   -7.393 -113.755  160.414  171.337  179.949 -176.038  -54.169   61.363  134.695  150.104
800    1.526 -109.635  162.304  153.702  175.748 -136.547  -60.750   64.936  103.328 -165.836
801   27.854 -105.828  153.788  169.475 -177.209 -159.328  -64.141   46.310  124.880 -151.965
802    6.878 -107.720 -147.298   46.911  170.532  -75.413  -50.555   36.699   61.973  171.233
803  -30.332 -103.382  -50.982   26.928 -178.995 -172.805  -60.373   57.733  129.468 -158.976
804    4.048 -112.788  -36.968   24.922  174.068 -170.755  -64.201   44.752  123.887  165.684
805  -19.573  -94.192  -16.391  -34.904 -171.119 -145.818  -61.071   69.691   95.190 -175.424
806    0.057 -107.716  -42.492  -64.938  179.325  -77.991  -49.520   56.531   81.017  165.171
807  -19.259  -96.140  144.217  175.071  177.387 -162.206  -60.153   58.287  121.408 -165.931
808   -0.371 -106.871  160.136  161.898  175.613 -154.632  -57.011   56.147  118.717  155.267
809  -27.523 -102.884  166.621  165.788  177.701 -156.908  -54.804   56.376  118.510 -176.990
810   -0.934 -110.309  149.184  175.530  175.196 -142.305  -60.605   63.794  117.659 -174.590
811   11.973  -80.315  167.679  168.709  169.652 -178.065  -54.451   47.506  151.775 -176.796
812   -3.254 -109.722  -39.030  -42.704  177.233 -111.318  -61.000   68.485  129.881   -7.505
813  -12.759 -117.625  -26.989   27.168 -176.423 -177.904  -62.378   48.592  133.546  -18.816
814  -29.554 -113.233  -13.724   -6.855 -177.892 -160.980  -61.893   58.504  113.671   22.805
815   -6.717  -95.128   -7.484   -3.237 -178.022  176.216  -53.428   47.600  117.216   11.069
816   -6.510 -122.994  -36.274   32.343  167.126  172.644  -51.956   73.486  138.756    5.541
817  -10.737 -101.722  -53.970   20.302 -172.715 -168.602  -59.432   78.014  126.848  178.049
818   -4.567  -98.084  -40.007  -12.744  178.760 -139.134  -57.116   56.147  111.369  169.506
819  -27.195 -100.053  -37.336   18.976 -170.640 -169.431  -59.768   55.306  115.393  172.609
820  -40.320  -96.636  -33.469   36.872  175.493 -175.258  -62.427   72.397  107.956 -155.775
821  -17.498 -104.237  -10.325    5.088 -178.399  172.259  -48.816   60.198   94.795  144.156
822  -18.502  -83.222    8.511  -30.533  173.690 -160.690  -49.202   89.732  108.866  174.231
823  -11.437 -101.483  -28.676   22.264 -176.738  172.919  -55.243   66.757  120.355 -118.234
824   -7.426 -121.461  -27.020   25.779  176.657  174.232  -57.721   61.452  120.920  179.898
825  -13.914  -88.793   16.080  -37.137 -175.756  177.564  -44.211   52.907  134.182  159.679
826  -28.998 -108.920    7.965  -31.831 -172.178 -162.991  -58.417   66.480  113.969  -28.743
827  -21.947 -111.144   12.801  -49.562  174.794 -152.611  -53.514   83.597  116.213   -3.187
828  -23.940  -94.087   14.938  -23.348 -176.759  159.279  -43.105   60.581  102.209   13.203
